time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2023/04/21/09:38:37.043158,6911,1682087911,936504107,map,-105.31153869628906,10.256712913513184,32.71305465698242,-0.02292338114549177,-0.055080768014795924,-0.551126015294762,0.8322864615991776
2023/04/21/09:38:37.043190,6912,1682087911,952233022,map,-105.06706237792969,9.963438034057617,32.73923873901367,-0.022303673641322824,-0.05560881666016581,-0.551810574944988,0.8318144906528405
2023/04/21/09:38:37.043334,6913,1682087911,981210443,map,-104.80433654785156,9.646031379699707,32.76765823364258,-0.021511870017971772,-0.05629507930648952,-0.552903800975088,0.8310629069767701
2023/04/21/09:38:37.044879,6914,1682087912,34847630,map,-104.48420715332031,9.258833885192871,32.802791595458984,-0.020748412784422323,-0.05684482040795235,-0.5538018028028853,0.8304466989781165
2023/04/21/09:38:37.044913,6915,1682087912,48296660,map,-104.24506378173828,8.967510223388672,32.828670501708984,-0.02046569172461125,-0.05684083226241201,-0.5541047754234059,0.830251875170875
2023/04/21/09:38:37.045155,6916,1682087912,134904555,map,-103.90757751464844,8.55301284790039,32.86445999145508,-0.020456925180120985,-0.05632813165534518,-0.5545737434067866,0.8299738324112486
2023/04/21/09:38:37.045180,6917,1682087912,136782626,map,-103.67021942138672,8.260141372680664,32.88908386230469,-0.020723972880642066,-0.054717795404153065,-0.5552294746126312,0.8296365627927522
2023/04/21/09:38:37.045369,6918,1682087912,234580208,map,-103.43360137939453,7.966840744018555,32.912635803222656,-0.0207399544387618,-0.05381970138012458,-0.5555897669471266,0.8294536243967907
2023/04/21/09:38:37.045558,6919,1682087912,236002528,map,-103.10276794433594,7.553829193115234,32.94393539428711,-0.02105153423600169,-0.0512817880672816,-0.5564635448737423,0.8290207025055989
2023/04/21/09:38:37.045801,6920,1682087912,237869760,map,-102.8722152709961,7.264691352844238,32.96487045288086,-0.022642248495033948,-0.04862207167933115,-0.5577627109423784,0.8282657365449354
2023/04/21/09:38:37.134444,6921,1682087912,258302418,map,-102.62255859375,6.949923038482666,32.98642349243164,-0.02427806119906188,-0.04722650654852745,-0.5584557737192916,0.8278330569981225
2023/04/21/09:38:37.134474,6922,1682087912,335124642,map,-102.31623077392578,6.562596797943115,33.01182556152344,-0.029224678758103598,-0.04379931975679591,-0.5601097424954047,0.8267434345235705
2023/04/21/09:38:37.135702,6923,1682087912,336104826,map,-102.08711242675781,6.271579742431641,33.03097152709961,-0.03364394013132557,-0.040217105331712404,-0.5618700372335985,0.8255621531902192
2023/04/21/09:38:37.136169,6924,1682087912,353339235,map,-101.8584976196289,5.979843616485596,33.04897689819336,-0.0347272662618369,-0.039121667250610274,-0.5633121338022473,0.8245866222345861
2023/04/21/09:38:37.136338,6925,1682087912,434720424,map,-101.53388977050781,5.569991111755371,33.07229995727539,-0.033979863355575304,-0.03913387106815996,-0.5651886800853463,0.8233320791418108
2023/04/21/09:38:37.136637,6926,1682087912,435724935,map,-101.3044204711914,5.283740520477295,33.087181091308594,-0.03239420112073604,-0.039401848962798566,-0.5662767958100642,0.8226353390523651
2023/04/21/09:38:37.136663,6927,1682087912,534163986,map,-101.06807708740234,4.986520767211914,33.10142517089844,-0.03201591274047102,-0.0390921111145475,-0.5666298599600399,0.8224217809709603
2023/04/21/09:38:37.136685,6928,1682087912,535235214,map,-100.7641372680664,4.602195739746094,33.119140625,-0.032272618987311,-0.03820900786842648,-0.5670516340098005,0.8221623565816636
2023/04/21/09:38:37.136883,6929,1682087912,536669594,map,-100.51809692382812,4.2883100509643555,33.133644104003906,-0.0337403669346805,-0.03611373022522221,-0.5668302682247093,0.8223508478249166
2023/04/21/09:38:37.137048,6930,1682087912,557451324,map,-100.29141998291016,3.998572826385498,33.14748764038086,-0.03529245023201192,-0.03433973850212487,-0.5666755576805378,0.8224683848487012
2023/04/21/09:38:37.137076,6931,1682087912,635080577,map,-100.06489562988281,3.7103638648986816,33.161380767822266,-0.03936392568948962,-0.028799329470209106,-0.5659591350128375,0.822989246139311
2023/04/21/09:38:37.137107,6932,1682087912,636444628,map,-99.7440414428711,3.305401086807251,33.18125915527344,-0.04091550725822402,-0.026051667755940103,-0.5657310151952724,0.8231619849979329
2023/04/21/09:38:37.137253,6933,1682087912,736052045,map,-99.51819610595703,3.019131898880005,33.1955680847168,-0.04257483131827595,-0.021740743210454112,-0.5653600702448158,0.823457824264343
2023/04/21/09:38:37.137405,6934,1682087912,739145449,map,-99.19932556152344,2.61146879196167,33.21660232543945,-0.04265344704454991,-0.0197751287826504,-0.5648726840886359,0.8238376516631232
2023/04/21/09:38:37.138654,6935,1682087912,740375029,map,-98.97472381591797,2.3234736919403076,33.23215866088867,-0.041363700796555915,-0.01682895870461763,-0.5633083827327298,0.8250390686533504
2023/04/21/09:38:37.138836,6936,1682087912,751462019,map,-98.67604064941406,1.9386533498764038,33.25205612182617,-0.03850775263320579,-0.01596550543879806,-0.561323287241291,0.8265461345889789
2023/04/21/09:38:37.139127,6937,1682087912,834358145,map,-98.43439483642578,1.6293399333953857,33.26744842529297,-0.03759287955365843,-0.01588365296626736,-0.5606960051581911,0.8270154502838597
2023/04/21/09:38:37.139291,6938,1682087912,836909663,map,-98.21165466308594,1.3462324142456055,33.28120803833008,-0.03296868011736898,-0.017223696209603047,-0.5575478357719578,0.8293111575121117
2023/04/21/09:38:37.139450,6939,1682087912,934244082,map,-97.91497039794922,0.967541515827179,33.29826354980469,-0.030621753272919598,-0.019226214813089598,-0.5549183571136359,0.8311186883307742
2023/04/21/09:38:37.139486,6940,1682087912,936677360,map,-97.67427062988281,0.6580681204795837,33.310489654541016,-0.03013723310243836,-0.020703440779972177,-0.5529916139339603,0.8323841474573138
2023/04/21/09:38:37.139507,6941,1682087912,938211843,map,-97.45219421386719,0.3725740909576416,33.32063293457031,-0.030247899531371334,-0.02140076104712943,-0.5522668567269671,0.8328436323997797
2023/04/21/09:38:37.139737,6942,1682087912,948559336,map,-97.23027801513672,0.08654317259788513,33.33012390136719,-0.03107344565822241,-0.023384254958324868,-0.5499847102472234,0.8342689334492968
2023/04/21/09:38:37.139776,6943,1682087913,34199451,map,-96.91561889648438,-0.3176634609699249,33.34339904785156,-0.032372012451356326,-0.024411999273817937,-0.5485165563894828,0.8351562194408602
2023/04/21/09:38:37.139904,6944,1682087913,35106935,map,-96.69303894042969,-0.6014351844787598,33.352962493896484,-0.03353632671473161,-0.02497634327047303,-0.547705060968254,0.8356259882143626
2023/04/21/09:38:37.140062,6945,1682087913,142912734,map,-96.39629364013672,-0.9805528521537781,33.36594772338867,-0.03516363760916149,-0.024628647575326346,-0.5464424256805647,0.8363956739618685
2023/04/21/09:38:37.140219,6946,1682087913,235771199,map,-96.15538024902344,-1.2896333932876587,33.37642288208008,-0.035552519665654175,-0.02393976951948918,-0.5460546114539916,0.8366524114895727
2023/04/21/09:38:37.140371,6947,1682087913,236859120,map,-95.93275451660156,-1.5747413635253906,33.3859977722168,-0.03528105379002903,-0.02301415953028366,-0.5456651535003267,0.8369439201672982
2023/04/21/09:38:37.140527,6948,1682087913,237657237,map,-95.61750030517578,-1.9796782732009888,33.40038299560547,-0.03483019380498431,-0.022011274611422427,-0.5454426708237499,0.837134877001189
2023/04/21/09:38:37.140713,6949,1682087913,239615235,map,-95.39488220214844,-2.2623517513275146,33.4111328125,-0.03449077206303592,-0.02010059201520759,-0.5453331733113185,0.8372683139235745
2023/04/21/09:38:37.140746,6950,1682087913,240457985,map,-95.1722640991211,-2.5441501140594482,33.42293167114258,-0.034464106278818685,-0.018395507014384957,-0.5455226655422235,0.837185116044614
2023/04/21/09:38:37.141008,6951,1682087913,249570101,map,-94.93135833740234,-2.850856304168701,33.43718719482422,-0.03407434407759108,-0.016750472053067234,-0.5455411574720077,0.8372236066540166
2023/04/21/09:38:37.141043,6952,1682087913,335044710,map,-94.63478088378906,-3.2285637855529785,33.456233978271484,-0.03201432531893452,-0.012699155630795649,-0.545385013934987,0.8374778680543706
2023/04/21/09:38:37.141173,6953,1682087913,336355125,map,-94.41240692138672,-3.5126047134399414,33.47138977050781,-0.030892199721646387,-0.011632972072371624,-0.5451975447528105,0.837657497922724
2023/04/21/09:38:37.141326,6954,1682087913,434372266,map,-94.17173767089844,-3.8214995861053467,33.488590240478516,-0.02826422386189169,-0.009626659593974584,-0.5444423680579044,0.8382666779343884
2023/04/21/09:38:37.141483,6955,1682087913,435493481,map,-93.87281799316406,-4.1977667808532715,33.51105880737305,-0.02607485115679914,-0.008682495771801156,-0.543748125169233,0.8387984868688989
2023/04/21/09:38:37.141638,6956,1682087913,436336601,map,-93.6470718383789,-4.4778876304626465,33.5286979675293,-0.024753605407899313,-0.008280470154745898,-0.5432587159643245,0.8391595167732432
2023/04/21/09:38:37.141826,6957,1682087913,534179030,map,-93.40352630615234,-4.783307075500488,33.54764175415039,-0.02283185070287176,-0.008295482993894382,-0.5424706647275799,0.8397235153633039
2023/04/21/09:38:37.141979,6958,1682087913,535420579,map,-93.1041030883789,-5.159855842590332,33.57124328613281,-0.022123138932815426,-0.008495158298526297,-0.5419471271120897,0.8400784655847505
2023/04/21/09:38:37.142007,6959,1682087913,536195482,map,-92.88009643554688,-5.443340301513672,33.58902359008789,-0.021380511462053473,-0.009889191654804437,-0.5411776626355385,0.8405783588182261
2023/04/21/09:38:37.142040,6960,1682087913,634000170,map,-92.6383285522461,-5.75173807144165,33.607566833496094,-0.02136175545592162,-0.01096876539870927,-0.5400109851851962,0.8413153912948482
2023/04/21/09:38:37.142217,6961,1682087913,635769079,map,-92.34004974365234,-6.126655101776123,33.630008697509766,-0.02009935395153259,-0.013036532592046754,-0.5389621924701391,0.8419893299392496
2023/04/21/09:38:37.142262,6962,1682087913,637841095,map,-92.11251831054688,-6.41017484664917,33.64738464355469,-0.019218443000078647,-0.01439873948007085,-0.5383571217762045,0.8423746469650482
2023/04/21/09:38:37.142386,6963,1682087913,734351209,map,-91.8712387084961,-6.714177131652832,33.66740417480469,-0.01832788297217568,-0.017077772048575253,-0.5375980148876748,0.8428290321388441
2023/04/21/09:38:37.142594,6964,1682087913,735144602,map,-91.57563018798828,-7.0888519287109375,33.692657470703125,-0.018760442663888065,-0.018030890100423726,-0.5368832675572028,0.8432552421444106
2023/04/21/09:38:37.142759,6965,1682087913,736838772,map,-91.3554458618164,-7.371147155761719,33.71145248413086,-0.01971023675349152,-0.018797742419025047,-0.5365274111785132,0.8434432697723299
2023/04/21/09:38:37.142918,6966,1682087913,751752627,map,-91.0459976196289,-7.7733893394470215,33.73911666870117,-0.019558242664256556,-0.020864868231170782,-0.5356376279861754,0.843963593690621
2023/04/21/09:38:37.143077,6967,1682087913,834520199,map,-90.82579040527344,-8.055780410766602,33.759735107421875,-0.019900518785056734,-0.02354215565672903,-0.5337909427452464,0.8450544173503558
2023/04/21/09:38:37.143250,6968,1682087913,835866168,map,-90.6785888671875,-8.243955612182617,33.77424621582031,-0.023142786649378008,-0.022964801413615198,-0.5321476687319431,0.846023678962273
2023/04/21/09:38:37.143450,6969,1682087913,848852057,map,-90.36739349365234,-8.645550727844238,33.810367584228516,-0.028513999586329664,-0.020330836626627814,-0.5297379332050448,0.8474380745147378
2023/04/21/09:38:37.143475,6970,1682087913,934421804,map,-90.07481384277344,-9.023791313171387,33.85032272338867,-0.03259541379752184,-0.01519985525203703,-0.5267341589218097,0.8492689020039148
2023/04/21/09:38:37.143760,6971,1682087913,936908163,map,-89.83795928955078,-9.33187198638916,33.88563919067383,-0.03391150841128023,-0.01177707675724193,-0.5252341209731707,0.8502002103787478
2023/04/21/09:38:37.143794,6972,1682087914,34511303,map,-89.61930084228516,-9.616006851196289,33.91960525512695,-0.036118101396712024,-0.0064604362100548806,-0.5237867771218823,0.851058931343733
2023/04/21/09:38:37.144014,6973,1682087914,37228790,map,-89.32677459716797,-9.99453067779541,33.96622848510742,-0.03938124870277211,-0.0008932049896012351,-0.5228699883363612,0.8515019052582947
2023/04/21/09:38:37.144036,6974,1682087914,40776262,map,-89.0895767211914,-10.302485466003418,34.00489807128906,-0.04168918378544835,0.0020571613340363984,-0.522064393473924,0.8518841771742885
2023/04/21/09:38:37.144266,6975,1682087914,134260327,map,-88.87046813964844,-10.586495399475098,34.04041290283203,-0.04485701731069007,0.003731260498669433,-0.5212306761268177,0.852228063848001
2023/04/21/09:38:37.144427,6976,1682087914,134927216,map,-88.57865142822266,-10.965325355529785,34.08790969848633,-0.04684897615299112,0.004008351002937256,-0.520750644595703,0.8524129831458425
2023/04/21/09:38:37.144555,6977,1682087914,136423164,map,-88.3420181274414,-11.273385047912598,34.12694549560547,-0.0529944094514536,0.005131731786057609,-0.5193317604038716,0.8529126445716514
2023/04/21/09:38:37.144716,6978,1682087914,234202776,map,-88.12324523925781,-11.557401657104492,34.16334915161133,-0.05705497908260686,0.00553679461038368,-0.5182416532405616,0.8533110376572005
2023/04/21/09:38:37.144917,6979,1682087914,237014901,map,-87.81241607666016,-11.957448959350586,34.21673583984375,-0.059834273982316805,0.0053716737946301225,-0.5170155803439554,0.853865289788543
2023/04/21/09:38:37.144947,6980,1682087914,237954660,map,-87.59194946289062,-12.237807273864746,34.25563430786133,-0.06286087078402049,0.004801205663323052,-0.5150174614763268,0.854858206319187
2023/04/21/09:38:37.145226,6981,1682087914,248997617,map,-87.3712387084961,-12.517923355102539,34.295570373535156,-0.06465322083468493,0.004270268641741157,-0.5120975910317648,0.8564798695359164
2023/04/21/09:38:37.145252,6982,1682087914,335351166,map,-87.05844116210938,-12.91450309753418,34.353553771972656,-0.0635459704407431,0.003516619770093602,-0.5095979878871292,0.8580556137611932
2023/04/21/09:38:37.146796,6983,1682087914,336767612,map,-86.8371353149414,-13.193760871887207,34.39533615112305,-0.061310338276687304,0.0022840088436121876,-0.507589848606267,0.8594117412955917
2023/04/21/09:38:37.147008,6984,1682087914,434871990,map,-86.54166412353516,-13.565552711486816,34.45126724243164,-0.055842696107997844,-0.0009653972727443307,-0.5038698939997106,0.8619720675122196
2023/04/21/09:38:37.147225,6985,1682087914,435599667,map,-86.29823303222656,-13.866921424865723,34.49707794189453,-0.05371293946157944,-0.0023056222743642195,-0.5021166061750817,0.8631272915564789
2023/04/21/09:38:37.147446,6986,1682087914,436675990,map,-86.0716323852539,-14.14435863494873,34.539024353027344,-0.049904903209991344,-0.00515258393935841,-0.49913128167478227,0.8650727690103175
2023/04/21/09:38:37.147469,6987,1682087914,448003340,map,-85.8453598022461,-14.421451568603516,34.580528259277344,-0.045446815040395466,-0.008858224422489298,-0.4962983601786983,0.8669164196781538
2023/04/21/09:38:37.233971,6988,1682087914,535165605,map,-85.52595520019531,-14.813687324523926,34.638362884521484,-0.04218570395395405,-0.012493567913571067,-0.49328475514304815,0.8687546334025322
2023/04/21/09:38:37.234176,6989,1682087914,535831308,map,-85.30067443847656,-15.09013557434082,34.67882537841797,-0.04234279052671022,-0.013790668786630215,-0.49165561086070797,0.8696503382270857
2023/04/21/09:38:37.234217,6990,1682087914,634081143,map,-85.05752563476562,-15.389444351196289,34.72270202636719,-0.04485207954396922,-0.014427552448656365,-0.489701113981288,0.870616407215228
2023/04/21/09:38:37.234392,6991,1682087914,634836074,map,-84.7566909790039,-15.756353378295898,34.77750778198242,-0.04967966123192601,-0.014290899194893887,-0.48772381565682366,0.871466193048329
2023/04/21/09:38:37.234597,6992,1682087914,635500369,map,-84.5302734375,-16.030691146850586,34.81943130493164,-0.05233267627096323,-0.01395670366216085,-0.4864194339156842,0.8720450589392019
2023/04/21/09:38:37.234620,6993,1682087914,734174886,map,-84.28618621826172,-16.3277587890625,34.865631103515625,-0.05557043273497354,-0.013059282670619522,-0.4843718346479038,0.8729979359637604
